S;MuR;SigmaR;MuD;SigmaD;MuA;SigmaA;RhoA;b;ParsID;Type;Abd;Equilibrium;Stability;TargetAbd
3;1;0;1;0;0,4;0,2309401076758503;0;0;0,806972408434376121;No HOIs;4,45650900523090e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,4;0,2309401076758503;0;0;0,806972408434376121;No HOIs;6,59771159717717e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,4;0,2309401076758503;0;0;0,806972408434376121;Constrained HOIs;9,99999999999996e-01;TRUE;TRUE;TRUE
3;1;0;1;0;0,4;0,2309401076758503;0;0;0,806972408434376121;Constrained HOIs;9,99999999999996e-01;TRUE;TRUE;TRUE
3;1;0;1;0;0,4;0,2309401076758503;0;0;0,806972408434376121;Constrained HOIs;9,99999999999997e-01;TRUE;TRUE;TRUE
3;1;0;1;0;0,5;0,2886751345948129;0;0;0,685134662780910730;No HOIs;8,50749298856775e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,5;0,2886751345948129;0;0;0,685134662780910730;No HOIs;5,63431578567964e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,5;0,2886751345948129;0;0;0,685134662780910730;No HOIs;1,00000000000000e-14;TRUE;TRUE;FALSE
3;1;0;1;0;0,5;0,2886751345948129;0;0;0,685134662780910730;Constrained HOIs;9,99999999995558e-01;TRUE;TRUE;TRUE
3;1;0;1;0;0,5;0,2886751345948129;0;0;0,685134662780910730;Constrained HOIs;9,99999999992579e-01;TRUE;TRUE;TRUE
3;1;0;1;0;0,5;0,2886751345948129;0;0;0,685134662780910730;Constrained HOIs;9,99999999990605e-01;TRUE;TRUE;TRUE
3;1;0;1;0;0,6;0,3464101615137755;0;0;0,827257724478840828;No HOIs;7,29018758939850e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,6;0,3464101615137755;0;0;0,827257724478840828;No HOIs;6,62942725583864e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,6;0,3464101615137755;0;0;0,827257724478840828;No HOIs;1,00000000000000e-14;TRUE;TRUE;FALSE
3;1;0;1;0;0,6;0,3464101615137755;0;0;0,827257724478840828;Constrained HOIs;9,06344158386244e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,6;0,3464101615137755;0;0;0,827257724478840828;Constrained HOIs;9,06094638909955e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,6;0,3464101615137755;0;0;0,827257724478840828;Constrained HOIs;8,72260868806583e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,7;0,4041451884327381;0;0;0,540738708805292845;No HOIs;1,00000000000000e-14;TRUE;TRUE;FALSE
3;1;0;1;0;0,7;0,4041451884327381;0;0;0,540738708805292845;No HOIs;4,02138023505793e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,7;0,4041451884327381;0;0;0,540738708805292845;No HOIs;9,15321871078101e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,7;0,4041451884327381;0;0;0,540738708805292845;Constrained HOIs;7,36910073670141e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,7;0,4041451884327381;0;0;0,540738708805292845;Constrained HOIs;7,75852544070778e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,7;0,4041451884327381;0;0;0,540738708805292845;Constrained HOIs;8,27731121136885e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,8;0,4618802153517007;0;0;0,041878281626850367;No HOIs;9,94376139831457e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,8;0,4618802153517007;0;0;0,041878281626850367;No HOIs;2,42502019319183e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,8;0,4618802153517007;0;0;0,041878281626850367;No HOIs;1,00000000000000e-14;TRUE;TRUE;FALSE
3;1;0;1;0;0,8;0,4618802153517007;0;0;0,041878281626850367;Constrained HOIs;6,93808548054153e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,8;0,4618802153517007;0;0;0,041878281626850367;Constrained HOIs;7,12971401911345e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,8;0,4618802153517007;0;0;0,041878281626850367;Constrained HOIs;5,35970387535798e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,9;0,5196152422706632;0;0;0,068280698265880346;No HOIs;1,00000000000000e-14;TRUE;TRUE;FALSE
3;1;0;1;0;0,9;0,5196152422706632;0;0;0,068280698265880346;No HOIs;1,00000000000000e-14;TRUE;TRUE;FALSE
3;1;0;1;0;0,9;0,5196152422706632;0;0;0,068280698265880346;No HOIs;9,99999999999477e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,9;0,5196152422706632;0;0;0,068280698265880346;Constrained HOIs;1,00000000000000e-14;TRUE;TRUE;FALSE
3;1;0;1;0;0,9;0,5196152422706632;0;0;0,068280698265880346;Constrained HOIs;1,00000000000000e-14;TRUE;TRUE;FALSE
3;1;0;1;0;0,9;0,5196152422706632;0;0;0,068280698265880346;Constrained HOIs;9,99999999998786e-01;TRUE;TRUE;FALSE
3;1;0;1;0;1,0;0,5773502691896258;0;0;0,542252443265169859;No HOIs;1,00000000000000e-14;TRUE;TRUE;FALSE
3;1;0;1;0;1,0;0,5773502691896258;0;0;0,542252443265169859;No HOIs;9,99999999978904e-01;TRUE;TRUE;FALSE
3;1;0;1;0;1,0;0,5773502691896258;0;0;0,542252443265169859;No HOIs;1,00000000000000e-14;TRUE;TRUE;FALSE
3;1;0;1;0;1,0;0,5773502691896258;0;0;0,542252443265169859;Constrained HOIs;1,00000000000000e-14;TRUE;TRUE;FALSE
3;1;0;1;0;1,0;0,5773502691896258;0;0;0,542252443265169859;Constrained HOIs;9,99999999998530e-01;TRUE;TRUE;FALSE
3;1;0;1;0;1,0;0,5773502691896258;0;0;0,542252443265169859;Constrained HOIs;1,00000000000000e-14;TRUE;TRUE;FALSE
3;1;0;1;0;0,1;0,0577350269189626;0;0;0,006455325055867434;No HOIs;8,98255349309203e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,1;0,0577350269189626;0;0;0,006455325055867434;No HOIs;8,76681774171030e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,1;0,0577350269189626;0;0;0,006455325055867434;No HOIs;7,35625109238933e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,1;0,0577350269189626;0;0;0,006455325055867434;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,1;0,0577350269189626;0;0;0,006455325055867434;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,1;0,0577350269189626;0;0;0,006455325055867434;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,2;0,1154700538379252;0;0;0,381349564297124743;No HOIs;7,15973357825864e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,2;0,1154700538379252;0;0;0,381349564297124743;No HOIs;8,84257490539522e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,2;0,1154700538379252;0;0;0,381349564297124743;No HOIs;6,52810393190205e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,2;0,1154700538379252;0;0;0,381349564297124743;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,2;0,1154700538379252;0;0;0,381349564297124743;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,2;0,1154700538379252;0;0;0,381349564297124743;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,3;0,1732050807568878;0;0;0,044890500605106354;No HOIs;4,57887364656144e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,3;0,1732050807568878;0;0;0,044890500605106354;No HOIs;5,69645275966804e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,3;0,1732050807568878;0;0;0,044890500605106354;No HOIs;7,79896730829299e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,3;0,1732050807568878;0;0;0,044890500605106354;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,3;0,1732050807568878;0;0;0,044890500605106354;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,3;0,1732050807568878;0;0;0,044890500605106354;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,4;0,2309401076758503;0;0;0,508880522334948182;No HOIs;5,81429181487770e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,4;0,2309401076758503;0;0;0,508880522334948182;No HOIs;8,10433652752322e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,4;0,2309401076758503;0;0;0,508880522334948182;No HOIs;1,04834621201138e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,4;0,2309401076758503;0;0;0,508880522334948182;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,4;0,2309401076758503;0;0;0,508880522334948182;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,4;0,2309401076758503;0;0;0,508880522334948182;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,5;0,2886751345948129;0;0;0,233227811288088560;No HOIs;1,61977879998978e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,5;0,2886751345948129;0;0;0,233227811288088560;No HOIs;4,94139491524275e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,5;0,2886751345948129;0;0;0,233227811288088560;No HOIs;7,38701962628464e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,5;0,2886751345948129;0;0;0,233227811288088560;Constrained HOIs;9,36652362324673e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,5;0,2886751345948129;0;0;0,233227811288088560;Constrained HOIs;9,49229419676990e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,5;0,2886751345948129;0;0;0,233227811288088560;Constrained HOIs;9,52932945400631e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,6;0,3464101615137755;0;0;0,376445846166461706;No HOIs;3,04506851118365e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,6;0,3464101615137755;0;0;0,376445846166461706;No HOIs;8,40363036040883e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,6;0,3464101615137755;0;0;0,376445846166461706;No HOIs;1,23759798504189e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,6;0,3464101615137755;0;0;0,376445846166461706;Constrained HOIs;9,99999984754955e-01;TRUE;TRUE;TRUE
3;1;0;1;0;0,6;0,3464101615137755;0;0;0,376445846166461706;Constrained HOIs;9,99999989324115e-01;TRUE;TRUE;TRUE
3;1;0;1;0;0,6;0,3464101615137755;0;0;0,376445846166461706;Constrained HOIs;9,99999983379034e-01;TRUE;TRUE;TRUE
3;1;0;1;0;0,7;0,4041451884327381;0;0;0,694074093597009778;No HOIs;6,24906182833290e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,7;0,4041451884327381;0;0;0,694074093597009778;No HOIs;2,58250877727536e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,7;0,4041451884327381;0;0;0,694074093597009778;No HOIs;3,10601001536778e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,7;0,4041451884327381;0;0;0,694074093597009778;Constrained HOIs;7,50742740926549e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,7;0,4041451884327381;0;0;0,694074093597009778;Constrained HOIs;7,10377460356023e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,7;0,4041451884327381;0;0;0,694074093597009778;Constrained HOIs;6,87347904872020e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,8;0,4618802153517007;0;0;0,265150350518524647;No HOIs;1,00000000000000e-14;TRUE;TRUE;FALSE
3;1;0;1;0;0,8;0,4618802153517007;0;0;0,265150350518524647;No HOIs;6,25852597364829e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,8;0,4618802153517007;0;0;0,265150350518524647;No HOIs;5,30203924680191e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,8;0,4618802153517007;0;0;0,265150350518524647;Constrained HOIs;3,84785727293606e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,8;0,4618802153517007;0;0;0,265150350518524647;Constrained HOIs;5,79562442438105e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,8;0,4618802153517007;0;0;0,265150350518524647;Constrained HOIs;5,93542873214467e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,9;0,5196152422706632;0;0;0,682919607963413000;No HOIs;1,00000000000000e-14;TRUE;TRUE;FALSE
3;1;0;1;0;0,9;0,5196152422706632;0;0;0,682919607963413000;No HOIs;1,00000000000466e+00;TRUE;TRUE;FALSE
3;1;0;1;0;0,9;0,5196152422706632;0;0;0,682919607963413000;No HOIs;1,00000000000000e-14;TRUE;TRUE;FALSE
3;1;0;1;0;0,9;0,5196152422706632;0;0;0,682919607963413000;Constrained HOIs;4,40786359537362e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,9;0,5196152422706632;0;0;0,682919607963413000;Constrained HOIs;5,77660968618773e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,9;0,5196152422706632;0;0;0,682919607963413000;Constrained HOIs;3,53307447107031e-01;TRUE;TRUE;FALSE
3;1;0;1;0;1,0;0,5773502691896258;0;0;0,874468281865119934;No HOIs;5,01016286028827e+134;TRUE;TRUE;FALSE
3;1;0;1;0;1,0;0,5773502691896258;0;0;0,874468281865119934;No HOIs;3,29573453824108e+69;TRUE;TRUE;FALSE
3;1;0;1;0;1,0;0,5773502691896258;0;0;0,874468281865119934;No HOIs;1,00000000000000e-14;TRUE;TRUE;FALSE
3;1;0;1;0;1,0;0,5773502691896258;0;0;0,874468281865119934;Constrained HOIs;4,50271924641811e-01;TRUE;TRUE;FALSE
3;1;0;1;0;1,0;0,5773502691896258;0;0;0,874468281865119934;Constrained HOIs;4,75954242557885e-01;TRUE;TRUE;FALSE
3;1;0;1;0;1,0;0,5773502691896258;0;0;0,874468281865119934;Constrained HOIs;4,60335117930800e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,1;0,0577350269189626;0;0;0,626492955954745412;No HOIs;8,85116044299885e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,1;0,0577350269189626;0;0;0,626492955954745412;No HOIs;8,29111524002002e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,1;0,0577350269189626;0;0;0,626492955954745412;No HOIs;6,84004254333278e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,1;0,0577350269189626;0;0;0,626492955954745412;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,1;0,0577350269189626;0;0;0,626492955954745412;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,1;0,0577350269189626;0;0;0,626492955954745412;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,2;0,1154700538379252;0;0;0,187394368462264538;No HOIs;7,06821666456619e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,2;0,1154700538379252;0;0;0,187394368462264538;No HOIs;6,84500128411963e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,2;0,1154700538379252;0;0;0,187394368462264538;No HOIs;7,90567456093486e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,2;0,1154700538379252;0;0;0,187394368462264538;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,2;0,1154700538379252;0;0;0,187394368462264538;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,2;0,1154700538379252;0;0;0,187394368462264538;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,3;0,1732050807568878;0;0;0,990861545316874981;No HOIs;7,49713306369725e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,3;0,1732050807568878;0;0;0,990861545316874981;No HOIs;7,42257842234027e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,3;0,1732050807568878;0;0;0,990861545316874981;No HOIs;5,79566215130489e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,3;0,1732050807568878;0;0;0,990861545316874981;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,3;0,1732050807568878;0;0;0,990861545316874981;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,3;0,1732050807568878;0;0;0,990861545316874981;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,4;0,2309401076758503;0;0;0,946263533551245928;No HOIs;5,91855087988653e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,4;0,2309401076758503;0;0;0,946263533551245928;No HOIs;6,08741711436348e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,4;0,2309401076758503;0;0;0,946263533551245928;No HOIs;3,05709542085003e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,4;0,2309401076758503;0;0;0,946263533551245928;Constrained HOIs;1,00000000001149e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,4;0,2309401076758503;0;0;0,946263533551245928;Constrained HOIs;1,00000000001104e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,4;0,2309401076758503;0;0;0,946263533551245928;Constrained HOIs;1,00000000001348e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,5;0,2886751345948129;0;0;0,297975869383662939;No HOIs;1,00000000000000e-14;TRUE;TRUE;FALSE
3;1;0;1;0;0,5;0,2886751345948129;0;0;0,297975869383662939;No HOIs;8,40625397614477e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,5;0,2886751345948129;0;0;0,297975869383662939;No HOIs;6,24526745102277e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,5;0,2886751345948129;0;0;0,297975869383662939;Constrained HOIs;8,51193500452720e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,5;0,2886751345948129;0;0;0,297975869383662939;Constrained HOIs;9,06004522330734e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,5;0,2886751345948129;0;0;0,297975869383662939;Constrained HOIs;8,90087482775981e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,6;0,3464101615137755;0;0;0,954415408661589026;No HOIs;1,00000000000000e-14;TRUE;TRUE;FALSE
3;1;0;1;0;0,6;0,3464101615137755;0;0;0,954415408661589026;No HOIs;9,37569020858769e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,6;0,3464101615137755;0;0;0,954415408661589026;No HOIs;2,62738991978098e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,6;0,3464101615137755;0;0;0,954415408661589026;Constrained HOIs;7,36993102398620e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,6;0,3464101615137755;0;0;0,954415408661589026;Constrained HOIs;8,92816923303255e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,6;0,3464101615137755;0;0;0,954415408661589026;Constrained HOIs;7,62436212124538e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,7;0,4041451884327381;0;0;0,882766065653413534;No HOIs;1,00000000000000e-14;TRUE;TRUE;FALSE
3;1;0;1;0;0,7;0,4041451884327381;0;0;0,882766065653413534;No HOIs;6,82815968811773e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,7;0,4041451884327381;0;0;0,882766065653413534;No HOIs;9,17730042388315e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,7;0,4041451884327381;0;0;0,882766065653413534;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,7;0,4041451884327381;0;0;0,882766065653413534;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,7;0,4041451884327381;0;0;0,882766065653413534;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,8;0,4618802153517007;0;0;0,293814377859234810;No HOIs;3,56893103249762e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,8;0,4618802153517007;0;0;0,293814377859234810;No HOIs;2,70352673820722e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,8;0,4618802153517007;0;0;0,293814377859234810;No HOIs;6,43626309360939e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,8;0,4618802153517007;0;0;0,293814377859234810;Constrained HOIs;7,22956814156164e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,8;0,4618802153517007;0;0;0,293814377859234810;Constrained HOIs;7,29165895651629e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,8;0,4618802153517007;0;0;0,293814377859234810;Constrained HOIs;7,43008255124069e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,9;0,5196152422706632;0;0;0,928634377429261804;No HOIs;1,00000000000000e-14;TRUE;TRUE;FALSE
3;1;0;1;0;0,9;0,5196152422706632;0;0;0,928634377429261804;No HOIs;1,00000000000011e+00;TRUE;TRUE;FALSE
3;1;0;1;0;0,9;0,5196152422706632;0;0;0,928634377429261804;No HOIs;1,00000000000000e-14;TRUE;TRUE;FALSE
3;1;0;1;0;0,9;0,5196152422706632;0;0;0,928634377429261804;Constrained HOIs;1,00000000000000e-14;TRUE;TRUE;FALSE
3;1;0;1;0;0,9;0,5196152422706632;0;0;0,928634377429261804;Constrained HOIs;1,00000000000001e+00;TRUE;TRUE;FALSE
3;1;0;1;0;0,9;0,5196152422706632;0;0;0,928634377429261804;Constrained HOIs;1,00000000000000e-14;TRUE;TRUE;FALSE
3;1;0;1;0;1,0;0,5773502691896258;0;0;0,153832407435402274;No HOIs;1,22456272331833e+00;TRUE;TRUE;FALSE
3;1;0;1;0;1,0;0,5773502691896258;0;0;0,153832407435402274;No HOIs;1,00000000000000e-14;TRUE;TRUE;FALSE
3;1;0;1;0;1,0;0,5773502691896258;0;0;0,153832407435402274;No HOIs;9,25476662401027e-01;TRUE;TRUE;FALSE
3;1;0;1;0;1,0;0,5773502691896258;0;0;0,153832407435402274;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;1,0;0,5773502691896258;0;0;0,153832407435402274;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;1,0;0,5773502691896258;0;0;0,153832407435402274;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,1;0,0577350269189626;0;0;0,592674697283655405;No HOIs;7,42649395142366e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,1;0,0577350269189626;0;0;0,592674697283655405;No HOIs;8,63375975465669e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,1;0,0577350269189626;0;0;0,592674697283655405;No HOIs;8,89839729494257e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,1;0,0577350269189626;0;0;0,592674697283655405;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,1;0,0577350269189626;0;0;0,592674697283655405;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,1;0,0577350269189626;0;0;0,592674697283655405;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,2;0,1154700538379252;0;0;0,650493758730590343;No HOIs;4,97018927985980e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,2;0,1154700538379252;0;0;0,650493758730590343;No HOIs;7,64858364708642e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,2;0,1154700538379252;0;0;0,650493758730590343;No HOIs;5,68351254620789e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,2;0,1154700538379252;0;0;0,650493758730590343;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,2;0,1154700538379252;0;0;0,650493758730590343;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,2;0,1154700538379252;0;0;0,650493758730590343;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,3;0,1732050807568878;0;0;0,587077751988545060;No HOIs;7,79105986054021e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,3;0,1732050807568878;0;0;0,587077751988545060;No HOIs;5,99963313108755e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,3;0,1732050807568878;0;0;0,587077751988545060;No HOIs;4,40552939873254e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,3;0,1732050807568878;0;0;0,587077751988545060;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,3;0,1732050807568878;0;0;0,587077751988545060;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,3;0,1732050807568878;0;0;0,587077751988545060;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,4;0,2309401076758503;0;0;0,089036101941019297;No HOIs;5,79593770609817e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,4;0,2309401076758503;0;0;0,089036101941019297;No HOIs;2,03498568577517e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,4;0,2309401076758503;0;0;0,089036101941019297;No HOIs;7,82014766145306e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,4;0,2309401076758503;0;0;0,089036101941019297;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,4;0,2309401076758503;0;0;0,089036101941019297;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,4;0,2309401076758503;0;0;0,089036101941019297;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,5;0,2886751345948129;0;0;0,807691188296303153;No HOIs;2,09370978012930e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,5;0,2886751345948129;0;0;0,807691188296303153;No HOIs;1,06206014085205e+00;TRUE;TRUE;FALSE
3;1;0;1;0;0,5;0,2886751345948129;0;0;0,807691188296303153;No HOIs;1,21653032853753e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,5;0,2886751345948129;0;0;0,807691188296303153;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,5;0,2886751345948129;0;0;0,807691188296303153;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,5;0,2886751345948129;0;0;0,807691188296303153;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,6;0,3464101615137755;0;0;0,966836068080738187;No HOIs;7,84752923272553e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,6;0,3464101615137755;0;0;0,966836068080738187;No HOIs;1,00000000000000e-14;TRUE;TRUE;FALSE
3;1;0;1;0;0,6;0,3464101615137755;0;0;0,966836068080738187;No HOIs;5,56421166935126e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,6;0,3464101615137755;0;0;0,966836068080738187;Constrained HOIs;7,72394733482435e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,6;0,3464101615137755;0;0;0,966836068080738187;Constrained HOIs;5,35620240856806e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,6;0,3464101615137755;0;0;0,966836068080738187;Constrained HOIs;6,89310929299731e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,7;0,4041451884327381;0;0;0,459219030803069472;No HOIs;3,49780355872836e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,7;0,4041451884327381;0;0;0,459219030803069472;No HOIs;4,60280867887366e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,7;0,4041451884327381;0;0;0,459219030803069472;No HOIs;7,09544006185102e-01;TRUE;TRUE;FALSE
