S;MuR;SigmaR;MuD;SigmaD;MuA;SigmaA;RhoA;MuB;SigmaB;Intra;SelfReg;scaling;DistB;ParsID;Feasible;Stable;Type
20;1;1,333333333333333;1;0;0;0,25;0;0;0;None;Quadratic;FALSE;Normal;0,914000885561108589;1;FALSE;Constrained HOIs
20;1;1,500000000000000;1;0;0;0,00;0;0;0;None;Quadratic;FALSE;Normal;0,268441494088619947;1;FALSE;Constrained HOIs
20;1;1,500000000000000;1;0;0;0,25;0;0;0;None;Quadratic;FALSE;Normal;0,467956771375611424;1;FALSE;Constrained HOIs
20;1;0,000000000000000;1;0;0;0,00;0;0;0;None;Quadratic;FALSE;Normal;0,839911013841629028;1;TRUE;Constrained HOIs
20;1;0,000000000000000;1;0;0;0,25;0;0;0;None;Quadratic;FALSE;Normal;0,506893882760778069;1;TRUE;Constrained HOIs
20;1;0,166666666666667;1;0;0;0,00;0;0;0;None;Quadratic;FALSE;Normal;0,519811970647424459;1;TRUE;Constrained HOIs
20;1;0,166666666666667;1;0;0;0,25;0;0;0;None;Quadratic;FALSE;Normal;0,987917846068739891;1;TRUE;Constrained HOIs
20;1;0,333333333333333;1;0;0;0,00;0;0;0;None;Quadratic;FALSE;Normal;0,443024774780496955;1;TRUE;Constrained HOIs
20;1;0,333333333333333;1;0;0;0,25;0;0;0;None;Quadratic;FALSE;Normal;0,318395202979445457;1;TRUE;Constrained HOIs
20;1;0,500000000000000;1;0;0;0,00;0;0;0;None;Quadratic;FALSE;Normal;0,277248332044109702;1;TRUE;Constrained HOIs
20;1;0,500000000000000;1;0;0;0,25;0;0;0;None;Quadratic;FALSE;Normal;0,214632545132189989;1;TRUE;Constrained HOIs
20;1;0,666666666666667;1;0;0;0,00;0;0;0;None;Quadratic;FALSE;Normal;0,629231054335832596;1;TRUE;Constrained HOIs
20;1;0,666666666666667;1;0;0;0,25;0;0;0;None;Quadratic;FALSE;Normal;0,982086065923795104;1;FALSE;Constrained HOIs
20;1;0,833333333333333;1;0;0;0,00;0;0;0;None;Quadratic;FALSE;Normal;0,369795852573588490;1;TRUE;Constrained HOIs
20;1;0,833333333333333;1;0;0;0,25;0;0;0;None;Quadratic;FALSE;Normal;0,628472205484285951;1;FALSE;Constrained HOIs
