S;MuR;SigmaR;MuD;SigmaD;MuA;SigmaA;RhoA;MuB;SigmaB;Intra;SelfReg;scaling;DistB;ParsID;TargetAbd;Eigenvalue;Stable;Type
5;1;0;1;0;0;0,00;0;0;0;None;Quadratic;FALSE;Normal;0,12607685104012489;1,000029216839478;-0,99997078316052224;TRUE;Minimized
5;1;0;1;0;0;0,00;0;0;0;None;Quadratic;FALSE;Normal;0,12607685104012489;1,000000000000000;-1,00000000000000000;TRUE;Carrying Capacity
5;1;0;1;0;0;0,25;0;0;0;None;Quadratic;FALSE;Normal;0,30308740050531924;0,937296598600818;-0,75293366870497525;TRUE;Minimized
5;1;0;1;0;0;0,25;0;0;0;None;Quadratic;FALSE;Normal;0,30308740050531924;1,000000000000000;0,00914012609709085;FALSE;Carrying Capacity
5;1;0;1;0;0;0,50;0;0;0;None;Quadratic;FALSE;Normal;0,26018946967087686;1,050089946706259;-0,51304062211096002;TRUE;Minimized
5;1;0;1;0;0;0,50;0;0;0;None;Quadratic;FALSE;Normal;0,26018946967087686;1,000000000000000;0,73534478369857070;FALSE;Carrying Capacity
5;1;0;1;0;0;0,75;0;0;0;None;Quadratic;FALSE;Normal;0,36694095004349947;2,352801081935009;-0,29200545023822722;TRUE;Minimized
5;1;0;1;0;0;0,75;0;0;0;None;Quadratic;FALSE;Normal;0,36694095004349947;1,000000000000000;0,40578235652014571;FALSE;Carrying Capacity
5;1;0;1;0;0;1,00;0;0;0;None;Quadratic;FALSE;Normal;0,22454723599366844;1,271651475224302;0,69381477590990648;FALSE;Minimized
5;1;0;1;0;0;1,00;0;0;0;None;Quadratic;FALSE;Normal;0,22454723599366844;1,000000000000000;2,20198665317798126;FALSE;Carrying Capacity
5;1;0;1;0;0;0,00;0;0;0;None;Quadratic;FALSE;Normal;0,84177111182361841;0,999988560657100;-0,99997998890406958;TRUE;Minimized
5;1;0;1;0;0;0,00;0;0;0;None;Quadratic;FALSE;Normal;0,84177111182361841;1,000000000000000;-1,00000000000000000;TRUE;Carrying Capacity
5;1;0;1;0;0;0,25;0;0;0;None;Quadratic;FALSE;Normal;0,07981217489577830;1,015992939294436;-0,82104336547624346;TRUE;Minimized
5;1;0;1;0;0;0,25;0;0;0;None;Quadratic;FALSE;Normal;0,07981217489577830;1,000000000000000;-0,36261545656770949;TRUE;Carrying Capacity
5;1;0;1;0;0;0,50;0;0;0;None;Quadratic;FALSE;Normal;0,59803026565350592;0,901699437494743;-0,34182693290444982;TRUE;Minimized
5;1;0;1;0;0;0,50;0;0;0;None;Quadratic;FALSE;Normal;0,59803026565350592;1,000000000000000;0,39067482916011687;FALSE;Carrying Capacity
5;1;0;1;0;0;0,75;0;0;0;None;Quadratic;FALSE;Normal;0,41935467650182545;0,728237667389201;0,22869254199352271;FALSE;Minimized
5;1;0;1;0;0;0,75;0;0;0;None;Quadratic;FALSE;Normal;0,41935467650182545;1,000000000000000;4,23214687754250285;FALSE;Carrying Capacity
5;1;0;1;0;0;1,00;0;0;0;None;Quadratic;FALSE;Normal;0,99417771841399372;2,705098312484227;-0,39567881418219875;TRUE;Minimized
5;1;0;1;0;0;1,00;0;0;0;None;Quadratic;FALSE;Normal;0,99417771841399372;1,000000000000000;6,43222350411295363;FALSE;Carrying Capacity
5;1;0;1;0;0;0,00;0;0;0;None;Quadratic;FALSE;Normal;0,58907454716973007;1,000015295519381;-0,99998470448061960;TRUE;Minimized
5;1;0;1;0;0;0,00;0;0;0;None;Quadratic;FALSE;Normal;0,58907454716973007;1,000000000000000;-1,00000000000000000;TRUE;Carrying Capacity
5;1;0;1;0;0;0,25;0;0;0;None;Quadratic;FALSE;Normal;0,61119683133438230;0,901576916463629;-0,46766617591017901;TRUE;Minimized
5;1;0;1;0;0;0,25;0;0;0;None;Quadratic;FALSE;Normal;0,61119683133438230;1,000000000000000;0,24400835924214570;FALSE;Carrying Capacity
5;1;0;1;0;0;0,50;0;0;0;None;Quadratic;FALSE;Normal;0,92436335515230894;0,904377295965225;-0,38770459430324256;TRUE;Minimized
5;1;0;1;0;0;0,50;0;0;0;None;Quadratic;FALSE;Normal;0,92436335515230894;1,000000000000000;0,28497512183334256;FALSE;Carrying Capacity
5;1;0;1;0;0;0,75;0;0;0;None;Quadratic;FALSE;Normal;0,98389560030773282;7,520732269662898;-0,30997841522859382;TRUE;Minimized
5;1;0;1;0;0;0,75;0;0;0;None;Quadratic;FALSE;Normal;0,98389560030773282;1,000000000000000;3,47362783389250129;FALSE;Carrying Capacity
5;1;0;1;0;0;1,00;0;0;0;None;Quadratic;FALSE;Normal;0,18102115951478481;0,557280900008412;0,32858202413383747;FALSE;Minimized
5;1;0;1;0;0;1,00;0;0;0;None;Quadratic;FALSE;Normal;0,18102115951478481;1,000000000000000;2,09216609629973416;FALSE;Carrying Capacity
5;1;0;1;0;0;0,00;0;0;0;None;Quadratic;FALSE;Normal;0,88201955030672252;0,999992592992010;-0,99998767105743946;TRUE;Minimized
5;1;0;1;0;0;0,00;0;0;0;None;Quadratic;FALSE;Normal;0,88201955030672252;1,000000000000000;-1,00000000000000000;TRUE;Carrying Capacity
5;1;0;1;0;0;0,25;0;0;0;None;Quadratic;FALSE;Normal;0,18665684713050723;1,498207574425414;-0,83837173109556840;TRUE;Minimized
5;1;0;1;0;0;0,25;0;0;0;None;Quadratic;FALSE;Normal;0,18665684713050723;1,000000000000000;-0,05838712879248219;TRUE;Carrying Capacity
5;1;0;1;0;0;0,50;0;0;0;None;Quadratic;FALSE;Normal;0,65627770870923996;2,056439371850177;-1,55343160699679306;TRUE;Minimized
5;1;0;1;0;0;0,50;0;0;0;None;Quadratic;FALSE;Normal;0,65627770870923996;1,000000000000000;-0,01273381260421176;TRUE;Carrying Capacity
5;1;0;1;0;0;0,75;0;0;0;None;Quadratic;FALSE;Normal;0,93689954327419400;1,410415639866109;0,25570502175633647;FALSE;Minimized
5;1;0;1;0;0;0,75;0;0;0;None;Quadratic;FALSE;Normal;0,93689954327419400;1,000000000000000;5,04050141309136546;FALSE;Carrying Capacity
5;1;0;1;0;0;1,00;0;0;0;None;Quadratic;FALSE;Normal;0,28255002200603485;0,678119237776635;0,56486413813094816;FALSE;Minimized
