S;MuR;SigmaR;MuD;SigmaD;MuA;SigmaA;RhoA;b;Coexist;TargetAbd;Eigenvalue;Stable;Type
3;1;0;1;0;0,50;2,222222222222222;0;0;0;1,55521404320054e+00;-1,55521397114868e+00;TRUE;Minimized
3;1;0;1;0;0,50;2,777777777777778;0;0;1;1,81336215436563e+37;-3,03934579748581e+36;TRUE;Minimized
3;1;0;1;0;0,50;3,333333333333333;0;0;1;6,74954123939445e+21;-5,77247933640255e+21;TRUE;Minimized
3;1;0;1;0;0,50;3,888888888888889;0;0;1;2,82297948385547e+40;-1,78803299846329e+40;TRUE;Minimized
3;1;0;1;0;0,50;4,444444444444445;0;0;1;2,54962529972480e+43;-2,53842034997759e+43;TRUE;Minimized
3;1;0;1;0;0,50;5,000000000000000;0;0;1;9,20859008946423e-01;1,51014101804545e+00;FALSE;Minimized
3;1;0;1;0;0,00;0,000000000000000;0;0;1;1,00000000000000e+00;-1,00000000000000e+00;TRUE;Minimized
3;1;0;1;0;0,00;0,555555555555556;0;0;1;1,02721559899660e+00;-1,02721559710760e+00;TRUE;Minimized
3;1;0;1;0;0,00;1,111111111111111;0;0;1;8,51106270093841e-01;-5,70424675465917e-01;TRUE;Minimized
3;1;0;1;0;0,00;1,666666666666667;0;0;0;1,17223546487043e+39;-1,02545681955290e+39;TRUE;Minimized
3;1;0;1;0;0,00;2,222222222222222;0;0;0;4,41619171477559e+38;-2,74390901405540e+38;TRUE;Minimized
3;1;0;1;0;0,00;2,777777777777778;0;0;0;2,47879402661398e+37;-6,62452355566955e+36;TRUE;Minimized
3;1;0;1;0;0,00;3,333333333333333;0;0;0;3,99938729217272e+37;-2,19528302512686e+37;TRUE;Minimized
3;1;0;1;0;0,00;3,888888888888889;0;0;1;6,15966423043539e+40;-5,82539866238188e+40;TRUE;Minimized
3;1;0;1;0;0,00;4,444444444444445;0;0;0;1,72701325585089e+36;-5,87549894546841e+35;TRUE;Minimized
3;1;0;1;0;0,00;5,000000000000000;0;0;1;1,77692469667478e+35;-1,58615320290636e+35;TRUE;Minimized
3;1;0;1;0;0,25;0,000000000000000;0;0;0;9,44093725113966e+36;-8,20518830968676e+36;TRUE;Minimized
3;1;0;1;0;0,25;0,555555555555556;0;0;0;1,27127255916462e+00;-1,27127254773800e+00;TRUE;Minimized
3;1;0;1;0;0,25;1,111111111111111;0;0;0;1,08855867326801e+00;-1,08855798709735e+00;TRUE;Minimized
3;1;0;1;0;0,25;1,666666666666667;0;0;0;3,44186129747469e+41;-3,43883039673755e+41;TRUE;Minimized
3;1;0;1;0;0,25;2,222222222222222;0;0;1;2,25159007700952e+00;-2,25159006839621e+00;TRUE;Minimized
3;1;0;1;0;0,25;2,777777777777778;0;0;0;1,20137728862974e+38;-5,31764228796149e+37;TRUE;Minimized
3;1;0;1;0;0,25;3,333333333333333;0;0;1;2,05176664999583e+00;-2,05176664735202e+00;TRUE;Minimized
3;1;0;1;0;0,25;3,888888888888889;0;0;1;6,60130707891315e-01;-7,45925848749836e-02;TRUE;Minimized
3;1;0;1;0;0,25;4,444444444444445;0;0;1;1,09574630959763e+41;-7,92822262077133e+39;TRUE;Minimized
3;1;0;1;0;0,25;5,000000000000000;0;0;0;2,78929269643778e+27;-1,87795771663886e+27;TRUE;Minimized
3;1;0;1;0;0,50;0,000000000000000;0;0;0;4,60442608118286e+39;-4,52312359981779e+39;TRUE;Minimized
3;1;0;1;0;0,50;0,555555555555556;0;0;1;3,75667365840240e+00;-8,98031168042122e-01;TRUE;Minimized
3;1;0;1;0;0,50;1,111111111111111;0;0;0;9,41573335192640e+39;-8,24279160788791e+39;TRUE;Minimized
3;1;0;1;0;0,50;1,666666666666667;0;0;1;1,75156185401074e+00;-1,75156184970705e+00;TRUE;Minimized
3;1;0;1;0;0,50;2,222222222222222;0;0;0;3,94017636429090e+40;-3,34881536315158e+40;TRUE;Minimized
3;1;0;1;0;0,50;2,777777777777778;0;0;0;1,35375276782009e+00;-1,35375272392881e+00;TRUE;Minimized
3;1;0;1;0;0,50;3,333333333333333;0;0;0;1,05597765283435e+36;-9,69625525069253e+35;TRUE;Minimized
3;1;0;1;0;0,50;3,888888888888889;0;0;1;3,83266305627949e+37;-3,70934287590488e+37;TRUE;Minimized
3;1;0;1;0;0,50;4,444444444444445;0;0;1;7,46445679104967e+38;-3,81178513472882e+38;TRUE;Minimized
3;1;0;1;0;0,50;5,000000000000000;0;0;0;2,71129529923376e+34;-1,04393996984400e+34;TRUE;Minimized
3;1;0;1;0;0,00;0,000000000000000;0;0;1;1,00000000000000e+00;-1,00000000000000e+00;TRUE;Minimized
3;1;0;1;0;0,00;0,555555555555556;0;0;1;1,19419513853168e+00;-1,19419511336144e+00;TRUE;Minimized
3;1;0;1;0;0,00;1,111111111111111;0;0;0;3,26750434506493e+30;-1,71537681084528e+30;TRUE;Minimized
3;1;0;1;0;0,00;1,666666666666667;0;0;1;1,55179372649847e+39;-8,93386530848536e+38;TRUE;Minimized
3;1;0;1;0;0,00;2,222222222222222;0;0;1;1,52194745994403e+40;-3,34729895509216e+39;TRUE;Minimized
3;1;0;1;0;0,00;2,777777777777778;0;0;0;-3,68321311289546e-01;3,68322093073359e-01;FALSE;Minimized
3;1;0;1;0;0,00;3,333333333333333;0;0;1;1,54009492316149e+33;-1,40254141517273e+33;TRUE;Minimized
3;1;0;1;0;0,00;3,888888888888889;0;0;0;1,10014117645950e+00;-1,10014017206910e+00;TRUE;Minimized
3;1;0;1;0;0,00;4,444444444444445;0;0;1;9,21591076811393e-01;-9,21158414185132e-01;TRUE;Minimized
3;1;0;1;0;0,00;5,000000000000000;0;0;0;4,17444378852231e+38;-2,81884404435337e+38;TRUE;Minimized
3;1;0;1;0;0,25;0,000000000000000;0;0;0;9,44093725113966e+36;-8,20518830968676e+36;TRUE;Minimized
3;1;0;1;0;0,25;0,555555555555556;0;0;1;1,35724921701614e+00;-1,35724921364741e+00;TRUE;Minimized
3;1;0;1;0;0,25;1,111111111111111;0;0;0;2,38462155685501e+37;-6,58525067863845e+36;TRUE;Minimized
3;1;0;1;0;0,25;1,666666666666667;0;0;0;1,57406061073771e+00;-1,57406040712888e+00;TRUE;Minimized
3;1;0;1;0;0,25;2,222222222222222;0;0;1;2,93690460325388e+00;-2,93690452621638e+00;TRUE;Minimized
3;1;0;1;0;0,25;2,777777777777778;0;0;0;2,29657786729856e+42;-8,25371139394458e+41;TRUE;Minimized
3;1;0;1;0;0,25;3,333333333333333;0;0;1;3,85722374773612e+40;-2,26478793965708e+40;TRUE;Minimized
3;1;0;1;0;0,25;3,888888888888889;0;0;1;2,04017933917522e+37;-2,02321298743626e+37;TRUE;Minimized
3;1;0;1;0;0,25;4,444444444444445;0;0;1;1,69254179814999e+41;-1,54383345043993e+41;TRUE;Minimized
3;1;0;1;0;0,25;5,000000000000000;0;0;0;1,30946322976890e+35;-5,81030121200559e+34;TRUE;Minimized
3;1;0;1;0;0,50;0,000000000000000;0;0;0;4,60442608118286e+39;-4,52312359981779e+39;TRUE;Minimized
3;1;0;1;0;0,50;0,555555555555556;0;0;1;7,13064778606540e-01;-7,13064774943722e-01;TRUE;Minimized
3;1;0;1;0;0,50;1,111111111111111;0;0;0;4,22643511911180e+35;-7,37524112202612e+34;TRUE;Minimized
3;1;0;1;0;0,50;1,666666666666667;0;0;1;8,00639907500013e+38;-6,34247069472699e+38;TRUE;Minimized
3;1;0;1;0;0,50;2,222222222222222;0;0;1;1,88508531887091e+40;-1,80140334987952e+40;TRUE;Minimized
3;1;0;1;0;0,50;2,777777777777778;0;0;0;1,18269666664400e+42;-1,18254349048305e+42;TRUE;Minimized
3;1;0;1;0;0,50;3,333333333333333;0;0;0;8,93190572028135e+39;-8,06160982390409e+39;TRUE;Minimized
3;1;0;1;0;0,50;3,888888888888889;0;0;0;7,09743776931782e+39;-1,19255843185173e+39;TRUE;Minimized
3;1;0;1;0;0,50;4,444444444444445;0;0;1;1,17794004563954e+43;-1,16321663938327e+43;TRUE;Minimized
3;1;0;1;0;0,50;5,000000000000000;0;0;0;5,66529621591900e+37;-2,90228712060468e+37;TRUE;Minimized
3;1;0;1;0;0,00;0,000000000000000;0;0;1;1,00000000000000e+00;-1,00000000000000e+00;TRUE;Minimized
3;1;0;1;0;0,00;0,555555555555556;0;0;1;1,53846720952315e+00;-1,53846718986164e+00;TRUE;Minimized
3;1;0;1;0;0,00;1,111111111111111;0;0;1;9,81577417363257e-01;-9,81577172828066e-01;TRUE;Minimized
3;1;0;1;0;0,00;1,666666666666667;0;0;1;7,35931840050935e+41;-6,97691219639120e+41;TRUE;Minimized
3;1;0;1;0;0,00;2,222222222222222;0;0;1;2,74431384766912e+38;-2,40917686839420e+38;TRUE;Minimized
3;1;0;1;0;0,00;2,777777777777778;0;0;0;3,20705583246197e+29;-5,84902226852788e+28;TRUE;Minimized
3;1;0;1;0;0,00;3,333333333333333;0;0;0;2,22755479781921e+35;-6,02937947412932e+34;TRUE;Minimized
3;1;0;1;0;0,00;3,888888888888889;0;0;1;1,03527616873224e+00;-1,03364871503002e+00;TRUE;Minimized
3;1;0;1;0;0,00;4,444444444444445;0;0;0;2,23449012955942e+40;-2,17459553599695e+40;TRUE;Minimized
3;1;0;1;0;0,00;5,000000000000000;0;0;0;1,37409390457342e+39;-7,59875846388233e+38;TRUE;Minimized
3;1;0;1;0;0,25;0,000000000000000;0;0;0;9,44093725113966e+36;-8,20518830968676e+36;TRUE;Minimized
3;1;0;1;0;0,25;0,555555555555556;0;0;1;9,94928111512198e-01;-9,94928111235967e-01;TRUE;Minimized
3;1;0;1;0;0,25;1,111111111111111;0;0;1;8,23249628469427e-01;-8,23249628465513e-01;TRUE;Minimized
3;1;0;1;0;0,25;1,666666666666667;0;0;1;9,83930614431303e+36;-1,80654237676945e+36;TRUE;Minimized
3;1;0;1;0;0,25;2,222222222222222;0;0;1;9,17503477953224e+36;-3,86991279596424e+36;TRUE;Minimized
3;1;0;1;0;0,25;2,777777777777778;0;0;1;2,40490770899863e+35;-1,69592505329844e+35;TRUE;Minimized
3;1;0;1;0;0,25;3,333333333333333;0;0;0;3,31367953556862e+39;-2,51627070758728e+39;TRUE;Minimized
3;1;0;1;0;0,25;3,888888888888889;0;0;0;1,15310341600397e+39;-7,34540522024266e+38;TRUE;Minimized
3;1;0;1;0;0,25;4,444444444444445;0;0;0;5,77156205027478e+39;-5,20852436848489e+39;TRUE;Minimized
3;1;0;1;0;0,25;5,000000000000000;0;0;0;4,50367376755993e+00;-4,50367370566097e+00;TRUE;Minimized
3;1;0;1;0;0,50;0,000000000000000;0;0;0;4,60442608118286e+39;-4,52312359981779e+39;TRUE;Minimized
3;1;0;1;0;0,50;0,555555555555556;0;0;1;1,08498389073134e+00;-1,08498389066072e+00;TRUE;Minimized
3;1;0;1;0;0,50;1,111111111111111;0;0;1;1,77162563539425e+00;-1,77162563306333e+00;TRUE;Minimized
3;1;0;1;0;0,50;1,666666666666667;0;0;1;1,82972319041777e+40;-1,40415501441829e+40;TRUE;Minimized
3;1;0;1;0;0,50;2,222222222222222;0;0;1;4,39525371060678e-01;-4,39525345433301e-01;TRUE;Minimized
3;1;0;1;0;0,50;2,777777777777778;0;0;1;1,72274270158342e+41;-1,21088561210800e+41;TRUE;Minimized
3;1;0;1;0;0,50;3,333333333333333;0;0;1;3,49693285365285e+42;-1,91950044029196e+42;TRUE;Minimized
3;1;0;1;0;0,50;3,888888888888889;0;0;1;1,79396589502935e+40;-8,76963545419828e+39;TRUE;Minimized
3;1;0;1;0;0,50;4,444444444444445;0;0;1;7,09409382703882e-01;2,18912143847519e+00;FALSE;Minimized
3;1;0;1;0;0,50;5,000000000000000;0;0;1;2,02659213884921e+37;-9,65614844118023e+36;TRUE;Minimized
3;1;0;1;0;0,00;0,000000000000000;0;0;1;1,00000000000000e+00;-1,00000000000000e+00;TRUE;Minimized
3;1;0;1;0;0,00;0,555555555555556;0;0;1;2,96173996280063e+42;-1,84113060485187e+42;TRUE;Minimized
3;1;0;1;0;0,00;1,111111111111111;0;0;0;1,57336796969797e+41;-6,12839266412160e+40;TRUE;Minimized
3;1;0;1;0;0,00;1,666666666666667;0;0;0;1,70975590899838e+00;-1,70975544220569e+00;TRUE;Minimized
3;1;0;1;0;0,00;2,222222222222222;0;0;1;1,11722675823500e+00;-1,11722675447961e+00;TRUE;Minimized
3;1;0;1;0;0,00;2,777777777777778;0;0;1;1,66390266520457e+00;-1,00245438919792e+00;TRUE;Minimized
3;1;0;1;0;0,00;3,333333333333333;0;0;1;9,31584827117884e+24;-4,77857389285605e+24;TRUE;Minimized
3;1;0;1;0;0,00;3,888888888888889;0;0;1;2,00873113161863e+00;-2,00873113094937e+00;TRUE;Minimized
3;1;0;1;0;0,00;4,444444444444445;0;0;1;2,05212957684896e+39;-1,99108957190635e+39;TRUE;Minimized
3;1;0;1;0;0,00;5,000000000000000;0;0;0;8,64693789027157e-01;-8,64626022063168e-01;TRUE;Minimized
3;1;0;1;0;0,25;0,000000000000000;0;0;0;9,44093725113966e+36;-8,20518830968676e+36;TRUE;Minimized
3;1;0;1;0;0,25;0,555555555555556;0;0;0;3,68139193571279e+41;-3,63463600186201e+41;TRUE;Minimized
3;1;0;1;0;0,25;1,111111111111111;0;0;0;3,21619225812694e+37;-1,53372549107214e+37;TRUE;Minimized
3;1;0;1;0;0,25;1,666666666666667;0;0;1;3,48717206726635e+00;-3,48717206674765e+00;TRUE;Minimized
3;1;0;1;0;0,25;2,222222222222222;0;0;1;1,16702864282210e+41;-4,07854945976740e+40;TRUE;Minimized
3;1;0;1;0;0,25;2,777777777777778;0;0;0;6,91824598233539e+31;-4,99963381518210e+31;TRUE;Minimized
3;1;0;1;0;0,25;3,333333333333333;0;0;0;7,50840548873811e+34;-2,67658007272994e+34;TRUE;Minimized
3;1;0;1;0;0,25;3,888888888888889;0;0;1;1,01997585913871e+00;-1,01997585303788e+00;TRUE;Minimized
3;1;0;1;0;0,25;4,444444444444445;0;0;1;3,78191557456211e+40;-1,44265011233546e+40;TRUE;Minimized
3;1;0;1;0;0,25;5,000000000000000;0;0;0;5,90195015722841e+34;-3,80448557901850e+34;TRUE;Minimized
3;1;0;1;0;0,50;0,000000000000000;0;0;0;4,60442608118286e+39;-4,52312359981779e+39;TRUE;Minimized
3;1;0;1;0;0,50;0,555555555555556;0;0;0;2,03845493192843e+41;-1,29802742570346e+41;TRUE;Minimized
3;1;0;1;0;0,50;1,111111111111111;0;0;0;1,25541246247713e+41;-4,63910171498766e+40;TRUE;Minimized
3;1;0;1;0;0,50;1,666666666666667;0;0;0;7,96208092840294e+34;-4,93882030208996e+34;TRUE;Minimized
3;1;0;1;0;0,50;2,222222222222222;0;0;0;1,78217631503183e+00;-1,78217627943642e+00;TRUE;Minimized
3;1;0;1;0;0,50;2,777777777777778;0;0;1;2,31509168854770e+41;-5,58205675031373e+40;TRUE;Minimized
3;1;0;1;0;0,50;3,333333333333333;0;0;1;1,04490465837819e+42;-3,89525430786939e+41;TRUE;Minimized
3;1;0;1;0;0,50;3,888888888888889;0;0;1;1,31343933832937e+39;-4,12948364790449e+38;TRUE;Minimized
3;1;0;1;0;0,50;4,444444444444445;0;0;1;1,15994575460472e+41;-4,11551004597803e+40;TRUE;Minimized
3;1;0;1;0;0,50;5,000000000000000;0;0;1;6,22548487954386e+40;-5,99118658831936e+40;TRUE;Minimized
3;1;0;1;0;0,00;0,000000000000000;0;0;1;1,00000000000000e+00;-1,00000000000000e+00;TRUE;Minimized
3;1;0;1;0;0,00;0,555555555555556;0;0;1;1,33660007190801e+00;-1,09213193800035e+00;TRUE;Minimized
3;1;0;1;0;0,00;1,111111111111111;0;0;1;1,38959418624877e+39;-1,01172738407105e+39;TRUE;Minimized
3;1;0;1;0;0,00;1,666666666666667;0;0;1;2,24649036078151e+39;-1,20456777455975e+39;TRUE;Minimized
3;1;0;1;0;0,00;2,222222222222222;0;0;1;5,77356108830729e+00;-5,77356108741387e+00;TRUE;Minimized
3;1;0;1;0;0,00;2,777777777777778;0;0;0;1,35093977641967e+41;-7,35111981816805e+40;TRUE;Minimized
3;1;0;1;0;0,00;3,333333333333333;0;0;0;4,19742389542861e+39;-4,01040327250150e+39;TRUE;Minimized
3;1;0;1;0;0,00;3,888888888888889;0;0;1;4,06353409703771e+40;-3,13396082711579e+40;TRUE;Minimized
3;1;0;1;0;0,00;4,444444444444445;0;0;0;6,48748209189749e+41;-1,23386967561068e+41;TRUE;Minimized
3;1;0;1;0;0,00;5,000000000000000;0;0;0;5,86799006672891e+19;-5,47942994787439e+19;TRUE;Minimized
3;1;0;1;0;0,25;0,000000000000000;0;0;0;9,44093725113966e+36;-8,20518830968676e+36;TRUE;Minimized
3;1;0;1;0;0,25;0,555555555555556;0;0;1;1,97240732942517e+00;-1,97240732025382e+00;TRUE;Minimized
3;1;0;1;0;0,25;1,111111111111111;0;0;0;2,93971474562822e+40;-2,45383365795523e+40;TRUE;Minimized
3;1;0;1;0;0,25;1,666666666666667;0;0;0;1,25313292476655e+42;-7,78089765009157e+41;TRUE;Minimized
3;1;0;1;0;0,25;2,222222222222222;0;0;0;5,79691751207500e+38;-4,18690828110010e+38;TRUE;Minimized
3;1;0;1;0;0,25;2,777777777777778;0;0;0;7,82082061736396e-01;-7,82082027844838e-01;TRUE;Minimized
3;1;0;1;0;0,25;3,333333333333333;0;0;0;3,58184603730872e-01;-3,58182945178339e-01;TRUE;Minimized
3;1;0;1;0;0,25;3,888888888888889;0;0;1;1,22215813709472e+00;-1,22215808740674e+00;TRUE;Minimized
3;1;0;1;0;0,25;4,444444444444445;0;0;1;9,01194988335228e+41;-3,28757071369859e+41;TRUE;Minimized
3;1;0;1;0;0,25;5,000000000000000;0;0;1;1,60149753354697e+00;-1,60149753261964e+00;TRUE;Minimized
3;1;0;1;0;0,50;0,000000000000000;0;0;0;4,60442608118286e+39;-4,52312359981779e+39;TRUE;Minimized
3;1;0;1;0;0,50;0,555555555555556;0;0;1;7,21072223770804e-01;-5,09809724531694e-01;TRUE;Minimized
3;1;0;1;0;0,50;1,111111111111111;0;0;0;7,61706275828552e-01;-7,61699339475066e-01;TRUE;Minimized
3;1;0;1;0;0,50;1,666666666666667;0;0;0;1,02547784063495e+38;-6,65368027677870e+37;TRUE;Minimized
3;1;0;1;0;0,50;2,222222222222222;0;0;0;4,06272558953874e+35;-2,81942398433444e+35;TRUE;Minimized
3;1;0;1;0;0,50;2,777777777777778;0;0;1;1,37183096025627e+34;-2,68382021739842e+33;TRUE;Minimized
3;1;0;1;0;0,50;3,333333333333333;0;0;1;4,85943105560441e+41;-4,18178288537344e+41;TRUE;Minimized
3;1;0;1;0;0,50;3,888888888888889;0;0;0;1,40592440213718e+08;-8,52879165315597e+07;TRUE;Minimized
3;1;0;1;0;0,50;4,444444444444445;0;0;0;6,61104522807540e+39;-5,30960112444500e+39;TRUE;Minimized
3;1;0;1;0;0,50;5,000000000000000;0;0;0;2,15249029746797e+00;-2,15247812656282e+00;TRUE;Minimized
3;1;0;1;0;0,00;0,000000000000000;0;0;1;1,00000000000000e+00;-1,00000000000000e+00;TRUE;Minimized
3;1;0;1;0;0,00;0,555555555555556;0;0;1;9,84566607821389e-01;-9,84566589342847e-01;TRUE;Minimized
3;1;0;1;0;0,00;1,111111111111111;0;0;1;1,20513609895564e+42;-5,45176453822383e+41;TRUE;Minimized
3;1;0;1;0;0,00;1,666666666666667;0;0;0;1,03373687493868e+43;-6,23134001386282e+42;TRUE;Minimized
3;1;0;1;0;0,00;2,222222222222222;0;0;1;3,39192821041135e+39;-9,12047689689342e+38;TRUE;Minimized
3;1;0;1;0;0,00;2,777777777777778;0;0;0;7,62033891663318e-01;-7,62033861416782e-01;TRUE;Minimized
3;1;0;1;0;0,00;3,333333333333333;0;0;1;4,32599122961888e+39;-2,91904510253620e+39;TRUE;Minimized
3;1;0;1;0;0,00;3,888888888888889;0;0;0;2,08477059555982e+34;-1,24827909931255e+34;TRUE;Minimized
3;1;0;1;0;0,00;4,444444444444445;0;0;1;2,59824524324860e+00;-2,59824435087503e+00;TRUE;Minimized
3;1;0;1;0;0,00;5,000000000000000;0;0;0;1,01266342158307e+09;-3,78092823286993e+08;TRUE;Minimized
3;1;0;1;0;0,25;0,000000000000000;0;0;0;9,44093725113966e+36;-8,20518830968676e+36;TRUE;Minimized
3;1;0;1;0;0,25;0,555555555555556;0;0;1;9,95580454144456e-01;-9,95580452647858e-01;TRUE;Minimized
3;1;0;1;0;0,25;1,111111111111111;0;0;0;2,21787647045604e+24;-1,84171028702171e+24;TRUE;Minimized
3;1;0;1;0;0,25;1,666666666666667;0;0;1;2,72911802104117e+00;-2,72911801776344e+00;TRUE;Minimized
3;1;0;1;0;0,25;2,222222222222222;0;0;0;9,88831722609955e-01;-9,88831658860131e-01;TRUE;Minimized
3;1;0;1;0;0,25;2,777777777777778;0;0;0;7,04774593131165e-01;-7,04774391307222e-01;TRUE;Minimized
3;1;0;1;0;0,25;3,333333333333333;0;0;0;8,21531497335515e+37;-8,02963269151185e+37;TRUE;Minimized
3;1;0;1;0;0,25;3,888888888888889;0;0;1;6,60305403147687e-01;-2,53038724023045e-02;TRUE;Minimized
3;1;0;1;0;0,25;4,444444444444445;0;0;0;4,54995445251822e+41;-2,91773441982823e+41;TRUE;Minimized
3;1;0;1;0;0,25;5,000000000000000;0;0;0;5,64049822004483e+41;-3,52598328612851e+41;TRUE;Minimized
3;1;0;1;0;0,50;0,000000000000000;0;0;0;4,60442608118286e+39;-4,52312359981779e+39;TRUE;Minimized
3;1;0;1;0;0,50;0,555555555555556;0;0;1;1,16637005444355e+00;-1,16637004910665e+00;TRUE;Minimized
3;1;0;1;0;0,50;1,111111111111111;0;0;0;2,02215997820897e+00;-2,02215990980811e+00;TRUE;Minimized
3;1;0;1;0;0,50;1,666666666666667;0;0;1;1,49107910813974e+00;-1,49020154147566e+00;TRUE;Minimized
3;1;0;1;0;0,50;2,222222222222222;0;0;1;2,87582017994610e+43;-1,56865824077930e+43;TRUE;Minimized
3;1;0;1;0;0,50;2,777777777777778;0;0;1;8,10994493691592e-01;-1,48702111936234e-01;TRUE;Minimized
3;1;0;1;0;0,50;3,333333333333333;0;0;1;7,54828445802796e+34;-5,85516499751252e+34;TRUE;Minimized
3;1;0;1;0;0,50;3,888888888888889;0;0;1;1,63808483847275e+00;-1,63808483745623e+00;TRUE;Minimized
3;1;0;1;0;0,50;4,444444444444445;0;0;0;-1,56299276549742e-02;1,56299499249453e-02;FALSE;Minimized
3;1;0;1;0;0,50;5,000000000000000;0;0;0;7,13168781476772e+38;-6,41646474047902e+38;TRUE;Minimized
3;1;0;1;0;0,00;0,000000000000000;0;0;1;1,00000000000000e+00;-1,00000000000000e+00;TRUE;Minimized
3;1;0;1;0;0,00;0,555555555555556;0;0;1;1,84859830804951e+00;-1,84859803038532e+00;TRUE;Minimized
3;1;0;1;0;0,00;1,111111111111111;0;0;1;1,51173530865854e+41;-2,97094501745074e+40;TRUE;Minimized
3;1;0;1;0;0,00;1,666666666666667;0;0;1;6,28473194376696e+42;-6,12087859566965e+42;TRUE;Minimized
3;1;0;1;0;0,00;2,222222222222222;0;0;0;1,66011959609174e+39;-5,25186545105174e+38;TRUE;Minimized
3;1;0;1;0;0,00;2,777777777777778;0;0;1;2,08233023148252e+38;-1,90901285545142e+38;TRUE;Minimized
3;1;0;1;0;0,00;3,333333333333333;0;0;0;1,31238987584986e+41;-1,28880627489270e+41;TRUE;Minimized
3;1;0;1;0;0,00;3,888888888888889;0;0;1;3,05017508124271e+41;-2,98051290100120e+41;TRUE;Minimized
3;1;0;1;0;0,00;4,444444444444445;0;0;0;1,46213425516832e+39;-9,82369129308089e+38;TRUE;Minimized
3;1;0;1;0;0,00;5,000000000000000;0;0;1;1,12198975053495e+40;-3,14173240741868e+39;TRUE;Minimized
3;1;0;1;0;0,25;0,000000000000000;0;0;0;9,44093725113966e+36;-8,20518830968676e+36;TRUE;Minimized
3;1;0;1;0;0,25;0,555555555555556;0;0;1;1,01075610622955e+00;-1,01075425301158e+00;TRUE;Minimized
3;1;0;1;0;0,25;1,111111111111111;0;0;0;1,36411997763190e+40;-1,32234731803774e+40;TRUE;Minimized
3;1;0;1;0;0,25;1,666666666666667;0;0;1;8,88882202526507e-01;-8,88882202512440e-01;TRUE;Minimized
3;1;0;1;0;0,25;2,222222222222222;0;0;0;4,68147918216983e+30;-3,79913212449679e+30;TRUE;Minimized
3;1;0;1;0;0,25;2,777777777777778;0;0;1;2,52816950760240e-01;-2,52787163723458e-01;TRUE;Minimized
3;1;0;1;0;0,25;3,333333333333333;0;0;1;2,71457028940565e+39;-1,09612118665183e+39;TRUE;Minimized
3;1;0;1;0;0,25;3,888888888888889;0;0;0;1,27098743974098e+26;-2,72176130272299e+25;TRUE;Minimized
3;1;0;1;0;0,25;4,444444444444445;0;0;1;9,78115101458225e+37;-9,38770464937004e+37;TRUE;Minimized
3;1;0;1;0;0,25;5,000000000000000;0;0;0;5,41835734169674e-01;-5,41835725323311e-01;TRUE;Minimized
3;1;0;1;0;0,50;0,000000000000000;0;0;0;4,60442608118286e+39;-4,52312359981779e+39;TRUE;Minimized
3;1;0;1;0;0,50;0,555555555555556;0;0;1;9,26669739899921e-01;-9,26669735208728e-01;TRUE;Minimized
3;1;0;1;0;0,50;1,111111111111111;0;0;0;9,38863324480860e+40;-8,27549564832011e+40;TRUE;Minimized
3;1;0;1;0;0,50;1,666666666666667;0;0;1;4,79621490395847e+40;-4,36686569931394e+40;TRUE;Minimized
3;1;0;1;0;0,50;2,222222222222222;0;0;1;2,53213049066790e+43;-4,13251629976141e+42;TRUE;Minimized
3;1;0;1;0;0,50;2,777777777777778;0;0;0;3,37543095255187e+37;-2,72082720860771e+37;TRUE;Minimized
3;1;0;1;0;0,50;3,333333333333333;0;0;0;8,47279192226990e+00;-8,47279191672252e+00;TRUE;Minimized
3;1;0;1;0;0,50;3,888888888888889;0;0;0;7,12461378211328e+37;-2,74339599139505e+37;TRUE;Minimized
3;1;0;1;0;0,50;4,444444444444445;0;0;1;3,65735213182775e+40;-2,83251544660924e+40;TRUE;Minimized
3;1;0;1;0;0,50;5,000000000000000;0;0;1;4,95810767769731e+40;-2,48377473521198e+40;TRUE;Minimized
3;1;0;1;0;0,00;0,000000000000000;0;0;1;1,00000000000000e+00;-1,00000000000000e+00;TRUE;Minimized
3;1;0;1;0;0,00;0,555555555555556;0;0;1;8,65789151454332e+41;-3,90716025086364e+41;TRUE;Minimized
3;1;0;1;0;0,00;1,111111111111111;0;0;1;1,58922369130938e+41;-6,74722586054335e+40;TRUE;Minimized
3;1;0;1;0;0,00;1,666666666666667;0;0;0;7,76499773159016e+32;-6,65462331648095e+32;TRUE;Minimized
3;1;0;1;0;0,00;2,222222222222222;0;0;1;3,26335839783436e+41;-2,63989252916236e+41;TRUE;Minimized
3;1;0;1;0;0,00;2,777777777777778;0;0;0;3,02817309937151e+39;-1,07910961316069e+39;TRUE;Minimized
3;1;0;1;0;0,00;3,333333333333333;0;0;1;2,79153541021582e+00;-2,79153540729397e+00;TRUE;Minimized
3;1;0;1;0;0,00;3,888888888888889;0;0;0;3,12136430112367e+36;-7,10166602000999e+35;TRUE;Minimized
3;1;0;1;0;0,00;4,444444444444445;0;0;1;3,34065295770703e+41;-3,30520067072703e+41;TRUE;Minimized
3;1;0;1;0;0,00;5,000000000000000;0;0;0;1,19014375701426e+41;-4,69491270509180e+40;TRUE;Minimized
3;1;0;1;0;0,25;0,000000000000000;0;0;0;9,44093725113966e+36;-8,20518830968676e+36;TRUE;Minimized
3;1;0;1;0;0,25;0,555555555555556;0;0;1;1,43526402879803e+00;-7,47747501153923e-01;TRUE;Minimized
